Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
22,2,20.958891560527295,12.85301879729227,3.6002804079189175,5.526246224624825,1.7417578662286126,7.674146125762203,4.38261942536485,3.6002804079189175,49.861720630754036,36.71800111574522,25.44903875873546,28.213015349768007,26.577452919448273,36.71800111574522,21.08662311821364
25,2,28.505731458256285,21.25707441279749,4.994667165138825,4.5989296980873196,4.750996419458568,6.00616360429703,3.7880916472977715,4.994667165138825,27.04320311278531,22.410413705579522,27.689328063783062,25.260527302605684,23.541140715744557,22.410413705579522,22.30514906894461
26,2,23.508345732672467,25.08135458384734,4.841100269128519,5.146364636898028,5.687310201112121,6.10435483514424,5.281606799605011,4.841100269128519,28.23234982455187,21.324766538833142,28.625317267821885,21.636683378297093,24.723860045044987,21.324766538833142,27.41609835374941
27,2,16.424118038966956,28.42468326540348,5.437139089684271,5.133571860856407,4.907111132849101,6.638791298860651,4.594432411481703,5.437139089684271,35.0427517810309,18.564917236106485,21.326079361218042,23.893586105871854,23.216958813751333,18.564917236106485,24.410615867763667
30,2,31.473769129678256,29.90113615345788,5.383899681707973,4.221393704846016,5.210018055506331,5.306886027104525,3.617420776584964,5.383899681707973,19.132241175880267,18.202810064054805,19.612827183780794,27.530421873950036,32.289999995606266,18.202810064054805,26.322439971576653
35,2,27.434944176084276,20.978823207112754,5.07638811407519,4.642867411708446,5.085362758183286,5.924448128167264,4.2595040615161714,5.07638811407519,26.068287494547615,22.40803268973633,29.813422233718562,30.813502119181322,18.360151435195785,22.40803268973633,26.98266791240714
39,2,24.216147391875623,22.153376137759654,4.899284407016878,4.9334277912687305,4.6405939292075935,6.41557222359409,3.9365722876365363,4.899284407016878,32.12876882735503,23.20392037533445,26.212996390197148,27.386446453296486,24.5691432627816,23.20392037533445,22.744660934989184
40,2,20.95273955258798,30.572389893530833,5.442917114703348,4.925813120710274,5.678326878079657,5.938289430282508,4.2027166417449715,5.442917114703348,26.23248322900797,20.5477733421558,21.65748327591185,34.751147156393515,24.25396755152041,20.5477733421558,32.49419314714308
42,2,19.993642248743782,35.29314679766774,4.409115470562266,5.70539488304894,6.04099755430042,6.394687100887499,3.172487711226955,4.409115470562266,31.86122498945998,18.16746885633974,18.950902260368842,27.698251837243557,23.723490709632276,18.16746885633974,20.10890093340743
46,2,25.251758355017273,38.91353224839173,5.126365659225117,5.02270767031712,6.277223615418473,5.4397811022041065,4.547564605330912,5.126365659225117,20.560420311099943,17.44868916249947,15.140989836486643,20.654852677414258,27.51515904782311,17.44868916249947,20.782528889295385
51,2,28.581522841246837,29.76865364452676,5.858540339793389,4.078390390624815,5.625708299424063,5.0863706134313595,3.9676482799107786,5.858540339793389,16.84036788838112,15.49816672961941,22.994982541648355,23.343217890400023,23.683537506061153,15.49816672961941,28.275621289033978
54,2,17.49432899796914,32.092565436584195,6.099307336259211,4.561005204795431,5.257429686139045,5.934916223342306,1.5914437826080214,6.099307336259211,26.192432449294706,22.75420596172951,16.661349242337412,28.577384924410737,23.79970895610514,22.75420596172951,24.898759704453987
57,2,18.730629657103435,31.994888461688255,4.745813565863222,5.52550556648546,5.782416636004872,6.422923651910604,4.29910151583264,4.745813565863222,32.223150109475654,21.70133575833518,20.583257090756458,29.321001199772013,16.584684136653696,21.70133575833518,23.564888379452725
59,2,23.217944468129037,36.779416022035655,5.387361635789142,4.963703096260994,6.180237753724171,5.578106488048845,4.561693825392175,5.387361635789142,22.08447386321563,14.146136176107698,18.403203616666417,17.321722205496783,27.142504935828327,14.146136176107698,21.334306313054977
66,2,21.31672450676836,35.55492211691951,6.108368241215503,4.367948031527268,5.276667682736723,5.668017988920506,4.151256142557365,6.108368241215503,23.095629793929472,15.675096426183249,14.05144614207882,21.450571588344346,19.794830017929105,15.675096426183249,20.192541027903825
68,2,20.365487918236326,33.59178056645209,5.425551215438432,4.984321876257491,5.575462343710719,6.019632716808425,5.241446014015904,5.425551215438432,27.205179916473394,20.175424325195497,17.313058454267754,14.747306194236975,28.77196038151384,20.175424325195497,24.56230885446976
69,2,9.088854012744662,29.16606700882642,3.214867702391482,6.698329169971716,5.805838066109548,7.726366838966861,4.480381948770776,3.214867702391482,50.66594640148977,17.446317923780764,27.189695332119395,35.45433760314034,23.778272159878703,17.446317923780764,22.496818744337872
71,2,13.982173513056232,20.175027772320057,6.715099678305998,3.9397167449818897,4.297989571271913,6.125221708655527,5.000379313388674,6.715099678305998,28.487542851387943,31.181805487796005,24.892846383467617,29.13540758777119,16.48787370041797,31.181805487796005,23.12218079838642
74,2,21.968043849276533,37.299185422110085,4.697985456615033,5.492724771393939,6.256105257192548,6.030313169661007,2.078961093066165,4.697985456615033,27.333878795389985,14.699117609392394,18.457867364738416,29.816188676515495,32.42540242774042,14.699117609392394,31.106952107864302
75,2,16.339824232124123,23.41603788841429,5.1510183109306045,5.295922722697764,5.534198383124837,6.476203486849339,3.9544360820670703,5.1510183109306045,32.91041347428256,28.91051437510962,28.160006086586836,29.074922035264752,31.33132376912083,28.91051437510962,25.771621515127556
78,2,26.402023599761556,15.099950446587385,4.724995941149494,4.814875947445541,4.307389868656416,6.455163343553395,5.188790391284055,4.724995941149494,32.638335663158465,26.64903524917397,32.657035908703236,20.04437479735642,32.16875295855114,26.64903524917397,28.98626266332513
79,2,10.620241560246804,27.188224933336084,3.0128601510469464,6.616736192997843,5.375162876932236,7.775787775306407,4.381319692223011,3.0128601510469464,51.43207739780757,23.295292975649637,25.391332708829214,27.45848568409383,23.79452547364192,23.295292975649637,31.68265582201258
80,2,25.884135635245315,42.82540236634606,5.005765848326842,5.135368001161855,6.531922440157933,5.3188829799678405,3.2425940524401127,5.005765848326842,19.25971802579459,14.895946438222056,12.497625450785659,17.558609062603715,24.75940131004537,14.895946438222056,32.77205772545239
81,2,13.342900835488331,28.758443409182405,4.688558312470133,5.834206495922941,5.469896148499346,7.045991078982419,4.348850898201164,4.688558312470133,40.61519215630284,17.109161946823463,24.964843555354825,23.905831231259036,32.977627880338844,17.109161946823463,19.883580071711044
82,2,16.776856667069353,20.060535914515818,5.019538271784915,5.2831002073696105,5.1732351553039395,6.63652030969767,3.9423470915159533,5.019538271784915,35.01260369223267,31.81797656178147,29.661432388801465,29.690274920601478,20.127188993600203,31.81797656178147,32.90868379437789
83,2,22.37078950182553,30.465171611936185,6.234253110878613,4.0782689168373105,5.072879661961765,5.564515024441208,4.789962587509052,6.234253110878613,21.93302932843496,19.309966864779458,18.305358521227316,17.988702162863547,18.949296762239225,19.309966864779458,30.49062038312314
85,2,15.39897049656389,27.497884297026204,5.223249874597518,5.392076464178165,5.485050335855464,6.634168756160874,1.9727513652702562,5.223249874597518,34.981396956424135,18.073019361110507,25.966564365611497,28.790491901978292,23.19395687763334,18.073019361110507,24.557119156546598
90,2,21.99165878558681,36.5087259992469,5.0658814225684035,5.256864406765508,6.3095635407269866,5.7831863261188055,2.962644266001914,5.0658814225684035,24.41444595381054,16.43397706540519,19.144340130620115,34.33306764298316,25.02647773382822,16.43397706540519,31.31482560984947
96,2,14.7151397462126,27.472750613799395,3.9852822890863986,6.044225399981956,5.256816387341709,7.239283746229557,4.753451369715226,3.9852822890863986,43.37643102962646,23.73045451675597,23.546210392126994,23.987680333181988,25.325090936741965,23.73045451675597,20.009907865078574
97,2,23.894747459293292,13.505206981100242,4.817241688464343,4.853766726654204,4.016399967962418,6.648639114604369,4.275029381336776,4.817241688464343,35.17360394745018,30.375109661513644,32.5552015770645,25.8967992173513,23.50877089000769,30.375109661513644,23.287953189856587
99,2,18.00745029619361,28.137613147315093,4.316089453357163,5.815362934897586,6.163137460618611,6.548809015680934,3.0456736217217717,4.316089453357163,33.8561013950669,21.583319157380018,28.212970374186103,32.016900407790835,27.323143354026328,21.583319157380018,29.395263877847057
102,2,22.427755951514033,36.12811156596945,3.4052549987940606,6.018143795922901,6.214452213903734,6.464230794840654,4.891142371765595,3.4052549987940606,32.75548164016925,23.150259342563423,17.508655723077105,26.613583858855932,31.433493105799144,23.150259342563423,23.203979414319647
106,2,18.95924995905692,34.129609892664945,4.998486086879514,5.421097495689699,5.981160130618453,6.231980777807679,4.072468700827444,4.998486086879514,29.80678628616741,17.30634823449432,20.231343664608957,23.62286220559481,23.20801687573191,17.30634823449432,18.485020184269043
113,2,21.763838183438974,37.077155103643406,3.8583138544760676,5.916408058413367,6.525790605126437,6.2217436170442415,4.380008362938086,3.8583138544760676,29.67929550743377,20.922720803904372,18.92354544682601,16.38499155250752,22.42113819447085,20.922720803904372,24.51254881451075
116,2,18.852575822057858,36.719972567073576,5.0342819587149314,5.46227567791797,6.1537656054527945,6.174488928616563,3.7624182442105862,5.0342819587149314,29.093515400811526,13.396465257970721,19.133771193244545,30.66887972282034,20.454146012417,13.396465257970721,24.61914512478247
117,2,20.87524426893678,21.341132014494008,2.8560020744558225,6.110150067871522,5.288697667021522,7.165929406932756,4.853429649131005,2.8560020744558225,42.31974613634665,27.429932317361924,30.273748927289283,25.434491947284133,23.522363093480962,27.429932317361924,25.16032843344822
118,2,6.179461102857009,22.66316575430823,4.360898249275995,6.2239302600627315,5.447263962199713,7.494369637960545,4.694986943285401,4.360898249275995,47.13477814158787,36.33259269282994,27.69394774033436,24.267757443396793,28.44907692326946,36.33259269282994,23.31273269365215
121,2,20.503886387107684,23.999306238143202,5.374525546841238,4.89218986449968,5.339379651675086,6.141696401259703,5.306818337849004,5.374525546841238,28.689636556449404,25.853025913836973,26.740019958291672,26.32679625734137,25.31165118113364,25.853025913836973,29.53706202888583
122,2,13.046626235246315,24.86073432571589,4.810859560931055,5.722392189468706,5.1311765962176885,7.136239936876445,3.975298587503479,4.810859560931055,41.895122307873336,18.951191222842773,27.60901402509107,31.802141589557408,20.95898107486414,18.951191222842773,27.375405887905508
126,2,23.51931553252969,38.8711359252111,5.768391394944887,4.635636020864389,5.968817630174442,5.386195191321117,3.5146994583950084,5.768391394944887,19.98030051021374,13.84520492959708,14.24465125299497,24.84506691027217,30.875341244621612,13.84520492959708,31.341655357568836
129,2,6.156930920535029,17.028261060857012,5.1050862299819615,5.806704417762912,5.646330877421997,7.118862122567117,3.5706437033890532,5.1050862299819615,41.647399791323814,38.900697581538964,35.07954544155463,30.733303508561846,20.730216315924636,38.900697581538964,23.965355160522055
132,2,22.31430581133103,5.016668307710108,3.0213082225269834,5.743584706770268,4.066400828688927,7.378229565613943,2.9577784408647307,3.0213082225269834,45.40747339410273,38.46812032657463,42.072447421761495,27.286842251988542,20.70963983728123,38.46812032657463,21.253867273108185
134,2,24.72719602791937,39.78100545474072,5.319168700696313,4.874866050732434,5.899115413713461,5.539561868040506,4.899103773981958,5.319168700696313,21.655947561051434,18.096778973736217,11.41535517379237,22.92106654318344,29.30332994324585,18.096778973736217,35.95221103910363
135,2,17.841254506158897,13.266431858475254,4.672390338539738,5.297842979321438,4.197590197741405,7.049916077388396,4.012810579032118,4.672390338539738,40.6705185694224,34.527530519811904,33.01322602270547,25.992212406897327,30.896343002172188,34.527530519811904,26.364863161322152
136,2,26.249465095660042,22.71103460332546,5.58277735528223,4.317251101499239,4.942560772613836,5.761959273063132,4.345279517789831,5.58277735528223,24.169376535641234,22.177726751765093,26.784815673575807,30.610280152962908,26.673898245134943,22.177726751765093,26.763130628114588
141,2,14.298490656622311,24.05854671158464,5.256320570758062,5.223502750559596,4.341931632082985,6.9331801147114644,3.958699731367724,5.256320570758062,39.038188374233485,31.84773683728871,20.529806661960098,29.567963637057556,27.927152389301956,31.84773683728871,22.09444835911527
145,2,31.63124516523495,16.339419559323222,4.377189768416128,4.655779858167203,3.5133455514991465,6.452889748872849,3.9673178733581946,4.377189768416128,32.60898798231131,24.936851992734876,27.993308595285605,32.14568471588366,25.769096174981918,24.936851992734876,23.42990311574184
152,2,22.00524560988749,42.6694636610337,3.943665220123745,5.915589469818327,6.5034541667647545,6.1863740811677355,3.433327758352238,3.943665220123745,29.240426143346955,16.74486906368588,12.7274314891187,24.666360520523174,27.11326313350506,16.74486906368588,29.85669254674489
155,2,18.614143037316534,38.19876267520395,3.86900353642254,6.071033411638716,6.215511932879946,6.640060230234176,4.427594723553628,3.86900353642254,35.059601732340546,17.117295738696946,16.91531557101498,19.395930403976223,22.64878218790497,17.117295738696946,18.648881147122196
158,2,27.002165580198827,14.559014881318861,5.154351980922333,4.459485866541188,4.28575489673838,6.1936358036617944,4.485868708527931,5.154351980922333,29.330326339604298,26.96103112503977,32.9314878726361,28.21849626474705,19.575862981312184,26.96103112503977,23.959319625636127
162,2,24.91864565778416,24.731637941996837,4.963083296746802,4.8806370767430804,4.800098788038785,6.261203647330909,4.798709392395018,4.963083296746802,30.171872984552884,22.49794231938018,23.750372876615536,24.957319683064046,29.85795081532676,22.49794231938018,22.585815805827917
164,2,18.53422342294668,25.036534365018692,4.793925338378165,5.444411295426623,5.81574968339949,6.395114327021499,4.118877068797165,4.793925338378165,31.866689126878658,26.523654403179226,28.35673644798675,17.77112473568455,16.236350823668335,26.523654403179226,26.45627548433973
169,2,15.511135165322031,16.64469657971757,4.975421293846807,5.315605725804412,4.69581847756223,6.920174142819378,4.1793102190510325,4.975421293846807,38.85801203814892,33.13948521764429,31.42698632893254,16.081941069338942,22.634791419501184,33.13948521764429,26.622761995121635
170,2,28.870942766008945,40.75466367779675,6.054593310025459,3.887938100871896,5.562900321276785,4.732724315308547,4.3573344505666975,6.054593310025459,13.367881315915778,20.134141545667955,6.77641387423831,33.75004171640013,23.25319161420048,20.134141545667955,26.69580772396396
172,2,25.69928304232537,14.594353091591207,4.4494179701726155,5.05505516260448,4.8124312127830775,6.446324160957394,4.329833290496025,4.4494179701726155,32.524297059346054,29.106687272925157,35.10028496206273,21.301987350466778,27.91491425792911,29.106687272925157,29.108030606633967
177,2,13.99957867529709,28.695492186509494,3.5298100080333743,6.318993521375881,5.70623053600544,7.297359890366988,4.525635498565284,3.5298100080333743,44.22066324073992,22.128200701167692,25.19304277258516,25.095135965941907,27.465114910507445,22.128200701167692,28.008860749926562
184,2,7.933729967230192,23.28175094490551,5.231870774361536,5.639134413531107,5.084925075404775,7.129389898383126,3.2446299586435923,5.231870774361536,41.79740219437037,34.964049494738354,24.823810889555173,24.065933091575356,24.050705412878695,34.964049494738354,22.771669500219737
189,2,20.120055323114237,12.83768717342693,4.9805908715103016,5.0885741865308125,5.311229157734638,6.425537246432836,4.54339979633919,4.9805908715103016,32.256730776498685,30.872975513735476,39.78219961545026,20.641777989283682,29.997888380087492,30.872975513735476,29.30825881561058
191,2,25.27389415799894,16.02052781957924,4.028992152454755,5.307654129157829,4.579551037256875,6.736649543374404,4.431702776704745,4.028992152454755,36.351648941449575,27.945580885181624,32.67015712092398,31.5384442739022,18.74662033499672,27.945580885181624,26.744483987528646
192,2,32.07505100347642,46.241995701529945,5.531024565931204,4.385645091333594,6.668162272686117,4.180607899855534,3.9709693930080245,5.531024565931204,8.446684283537515,14.134957454090355,8.357141064809987,11.558985967692006,29.208151746260672,14.134957454090355,21.554647868455422
193,2,19.39759463563915,28.25982774136969,6.039443847874483,4.500218897871487,5.270304572809246,5.91689354071327,4.43213817575343,6.039443847874483,25.97883104333743,17.872305888223977,23.0648809078242,19.42993692121171,25.059474788588652,17.872305888223977,24.128733075360657
198,2,17.435778677021837,26.02442591136725,5.1766607717434745,5.261647545706399,5.693565563684463,6.325103042420681,4.941539681308543,5.1766607717434745,30.976130368442366,26.421921850234472,26.32869482391215,26.58193913371567,24.64758091327361,26.421921850234472,24.991051495007586
200,2,30.312787941578506,20.512180570931044,5.574340282286856,4.045408817629644,5.105876608766546,5.395458931169544,3.8157715640294776,5.574340282286856,20.080178949140212,20.056177165592413,30.742393368453364,23.921684125149586,24.695142360399895,20.056177165592413,25.90294131991869
204,2,26.84369106392463,30.461581708065385,4.416338080431839,5.224685020912456,5.438466908598146,6.142845054980008,4.221908386985099,4.416338080431839,28.70374724069535,18.668034342413907,20.849682865854042,22.620951536999797,24.726309971473086,18.668034342413907,22.430410084056895
205,2,15.755039256990564,29.22894859685978,3.845799247392906,6.151591375838598,6.071911221134551,6.946379026009463,1.929351183343578,3.845799247392906,39.22138344418719,20.315745079599022,26.995254284257868,25.030554393100605,27.69302137300688,20.315745079599022,17.070450020681687
206,2,15.590223496323114,32.54716923853779,5.106101806479885,5.489618367780534,5.355761953092322,6.725298049240121,4.007149801227141,5.106101806479885,36.19883572231599,15.103640970618024,19.618983167366537,29.502324606090067,17.49885808649763,15.103640970618024,17.266306105385937
209,2,16.17715910179967,31.707170630462475,4.836235746358039,5.634665315949957,5.665067145999154,6.686229577687052,3.300154458600807,4.836235746358039,35.67486783674019,16.566182246193453,22.06718770630762,21.21563776011066,26.23547312217965,16.566182246193453,25.08151540117638
210,2,17.14618363067176,34.53674671964902,5.162567779902774,5.35403396553904,5.284721402463861,6.562952485379617,4.25459824970807,5.162567779902774,34.041547196553495,17.341255913397152,15.772020007685212,27.371101259234152,20.90743875771844,17.341255913397152,31.64902126183188
214,2,18.48059092950055,29.099732637156137,4.179700303753268,5.804302103839495,5.707196581072807,6.7231858107942974,3.9292807082244403,4.179700303753268,36.17042931766879,23.79038861106366,23.50309378839462,30.574635362019535,20.464695444000718,23.79038861106366,23.888009475401915
219,2,13.578182736010088,33.62381043905542,4.651350749590216,5.822373779229896,4.998672149564873,7.162717895576863,3.3583145548262925,4.651350749590216,42.27372952282006,17.616024710220163,15.932247902791739,27.212234818176526,23.206441307451474,17.616024710220163,26.84102914151431
221,2,24.68023485068855,32.49526181049204,5.1734246018096846,4.967221527963826,6.272868294570392,5.481302756155177,4.840801523994154,5.1734246018096846,21.013881775837355,20.416522053165025,22.592001384888057,24.122715720414334,27.356283441596155,20.416522053165025,32.26413245521979
223,2,22.708973222999585,36.568461013110095,4.269648337106614,5.686585311097095,6.512322627725706,6.017754628321457,4.553844938912602,4.269648337106614,27.18257263788733,17.902743065963108,20.19059888286816,12.920899997351224,28.638450738120227,17.902743065963108,14.975106838483192
224,2,24.472790241836165,39.874232619635876,4.565298748947756,5.484241825732885,6.745838797225406,5.588055053276296,4.23881410649264,4.565298748947756,22.195561149649762,16.39797284933602,17.654090550400486,26.650688998411933,22.773344789178907,16.39797284933602,20.904991136907203
225,2,17.811017261309395,18.90268184012124,4.638638204396833,5.308980968478293,3.418585428816848,7.236670305361258,5.237403440808824,4.638638204396833,43.33859897970042,32.705656399985486,23.20552233938838,30.394182082226,25.731171211364376,32.705656399985486,26.00118937202735
235,2,7.806961761074409,13.469843704844052,4.265922351326183,5.990741138378838,3.893327652871247,7.84888255028736,4.173236640963842,4.265922351326183,52.57415915940843,43.225628318606354,29.959424919648043,30.126776446540173,25.008535211730063,43.225628318606354,25.735402834342104
239,2,3.9449910688190126,32.93072771151779,5.433104297507448,5.904141361285823,6.144800113553891,6.903197131922558,4.180678763668173,5.433104297507448,38.623332513386835,30.010790288701802,20.205825167293234,23.470916189784607,23.29910060131621,30.010790288701802,25.644071637700087
243,2,16.32270425746171,20.68214863616783,5.252933081632634,5.134738714908271,4.874055629930987,6.656019244941549,4.317011498892687,5.252933081632634,35.27179406023528,31.311661849267416,27.408795524107987,25.98009453368919,22.661019076527595,31.311661849267416,24.85022395969308
244,2,18.487593891495074,24.06016765196082,5.5609996335126795,4.892340197130034,5.478772017947426,6.131711520914055,4.5144782414961115,5.5609996335126795,28.567088046913174,26.16702872617884,27.45371720959777,19.75374320568505,24.784083264539593,26.16702872617884,21.292281060026504
246,2,12.371900317928972,25.96178292693355,4.65562504930419,5.791791937556146,4.676002657053189,7.342129568127678,4.4525805313659,4.65562504930419,44.87606846637773,22.436056182288837,22.939280831598765,34.64457599296763,23.1544739120817,22.436056182288837,27.850643859468335
250,2,21.38179928437461,35.53761296210345,3.5326803891854364,6.112940043777774,6.797885347757303,6.307191415385896,4.9355185467930385,3.5326803891854364,30.749865421520557,17.3587005275462,24.02630256595653,29.772164886044635,32.03749750759057,17.3587005275462,26.66675601318067
253,2,22.381838101546215,8.358502847547527,5.463996000877465,4.464793769248088,4.419436138268959,6.324362230877606,3.442133458009573,5.463996000877465,30.966759498554183,32.02665843732867,40.364501425108216,30.504366971685542,24.063294082362333,32.02665843732867,32.2106876141466
258,2,20.436364881258413,31.3073217522729,4.73510681537048,5.428902355509983,5.687595944042773,6.355526517212799,4.878044550403771,4.73510681537048,31.36191918219806,20.675675241948056,21.069924762793832,24.520637002785048,12.565820430800754,20.675675241948056,26.438557006096985
270,2,21.39528586321186,26.750783131443153,5.873336443330846,4.479748197627236,5.241295028922126,5.854213658732898,4.362702787623574,5.873336443330846,25.241019433297836,20.16717442729178,24.050501798610348,26.680814715351463,10.574017486727056,20.16717442729178,19.85318385901675
272,2,15.04107863012656,26.90726728723803,4.70829716382358,5.780814476643084,6.517447266753186,6.404267041112804,3.9415452909780297,4.70829716382358,31.983838205086762,24.59369803083038,31.34199180013528,24.620001277307214,17.02197710912962,24.59369803083038,23.428960557392237
273,2,25.090724069453152,11.156270935090655,5.0986147235801305,4.546749024880241,3.8383164166469492,6.486462222611627,3.9302491530343286,5.0986147235801305,33.04339403657079,30.3924671086858,34.65311475951802,15.877522969999786,21.374793336605926,30.3924671086858,24.56610103945237
274,2,17.810900607293515,37.24973206442438,2.646991960433262,6.435495391680181,5.711476245997468,7.17045114855611,4.131200117330231,2.646991960433262,42.38457154503265,26.601009224956393,12.558919246143558,21.283084007869093,22.575951030789668,26.601009224956393,24.4392160874099
277,2,18.667010969570082,33.67910231137597,4.928039304901639,5.4389012373202075,5.789712357491391,6.336442160847469,4.291341772336488,4.928039304901639,31.119701128968348,20.392398639589324,18.769040588084817,21.607746920066653,22.634266775391396,20.392398639589324,22.136622324759752
278,2,23.20563038702554,38.371749744193046,4.4349952229842975,5.574246535693983,6.472423973504931,5.891840743346582,4.918090153635933,4.4349952229842975,25.682989216161815,18.51096936650922,17.27943178454256,27.029822498479433,24.82490730553408,18.51096936650922,28.37116853896959
283,2,14.33208211356618,26.156088733096723,5.395587150353953,5.205066315326664,4.950996584923232,6.680588224547935,4.039685763134553,5.395587150353953,35.59946089717154,29.45603804639571,21.376091340076407,24.679435589237613,24.003169324463293,29.45603804639571,24.98102202209102
289,2,25.814152150858334,35.45654240326216,5.695743711996561,4.441748770546907,5.762877159944383,5.258599121910976,4.780725789297039,5.695743711996561,18.622066596165897,20.545463077457768,15.192888228950617,12.261293023669225,41.765456950937946,20.545463077457768,26.815852587702906
290,2,19.39492308436222,28.30422106467488,4.970839890300291,5.2891054313559875,5.514867945424395,6.365421011976123,3.5019469983225644,4.970839890300291,31.48778653091014,24.19053686660024,22.91152896036344,26.20615889061507,22.9209885966028,24.19053686660024,24.46865575695736
293,2,18.63737337033786,17.118468249772466,4.569876237662355,5.396336768178332,4.792149811314989,6.863571959174591,4.769351954421189,4.569876237662355,38.07782190997074,31.964903290004578,31.492331998995923,25.12586352364935,26.467038242803937,31.964903290004578,21.245800130951615
297,2,21.26855772818825,12.036018387484527,5.020164782947971,4.860108702143594,4.035503965702498,6.721958285586402,0.8169674439540255,5.020164782947971,36.153925064366696,32.532967449279305,34.06046669617902,21.573400336566493,33.47337672441112,32.532967449279305,24.98109560299586
301,2,13.660859507817154,29.424702167571915,2.4272673109422223,6.703992714681242,6.095973841082762,7.451105545060266,4.084408267040563,2.4272673109422223,46.48817571483087,23.440388351195082,26.511861065934845,30.07814394987054,22.155121927885688,23.440388351195082,24.905395020280046
307,2,27.43334905362279,43.57317347333922,5.026668770555409,5.014964059534535,6.490970164511055,5.150056281483282,3.962684528080874,5.026668770555409,17.49228157364842,16.50077887201335,10.59280567076577,35.61280078039539,15.457339219435983,16.50077887201335,20.762232101317636
311,2,24.039113669413858,28.044351693447748,5.340292965192357,4.786064007818703,5.5542582985902955,5.838142904916217,4.357896981808954,5.340292965192357,25.053114449426573,19.32013839677311,24.3500245020015,35.212865213093195,29.125690747706095,19.32013839677311,28.214104334990683
315,2,22.996306280465404,7.870484732134299,4.982566619655451,4.742256605583788,4.094815820712679,6.608373798393534,4.077369929241169,4.982566619655451,34.63980613049719,34.25776304913843,39.04393134863425,18.436015140175158,19.924413768005657,34.25776304913843,26.011680947525868
316,2,12.148916121495713,16.85675346482135,4.5324039555217235,5.726962857028716,4.495172194795651,7.36904948333803,4.497372825892602,4.5324039555217235,45.27209215908749,36.11933889564481,29.798839328110102,26.10432396336959,19.35236609685992,36.11933889564481,13.724304409050456
319,2,28.590966364523283,19.238722192985016,4.758867519683445,4.885919356484121,5.901676434249814,5.702901255153125,4.2770267114123826,4.758867519683445,23.4922845972301,19.87617589348072,37.480351773734846,26.160046587609493,30.609922788707703,19.87617589348072,21.29017694366212
320,2,14.675056567535762,26.525452952601356,4.532956719140818,5.755639806840645,4.991644544554628,7.124414465139908,2.834793177905518,4.532956719140818,41.72648334229777,23.440029614434685,23.28112859680974,21.127418405487415,23.29868248292795,23.440029614434685,30.756760329399654
321,2,19.107861504529165,31.935480629610975,4.68872077064535,5.615621427359614,6.277910306313551,6.264414052123674,3.845930202501565,4.68872077064535,30.212085287647554,17.30183691033905,25.06894974097058,19.549648808338638,32.819371425209695,17.30183691033905,19.27522023525416
