# Id, y
323, 131.7
324, 102.5
325, 586.3
326, -681.8
327, 270.1
328, -49.1
329, 149.4
330, -322.8
331, -680.6
332, -144.8
333, 567.5
334, 327.0
335, 283.0
336, -344.5
337, -278.3
338, -70.6
339, -115.8
340, -186.1
341, 376.9
342, 27.4
343, -180.1
344, 465.1
345, -23.2
346, 162.1
347, -247.2
348, -268.2
349, 284.3
350, 544.6
351, -52.9
352, 525.7
353, -66.6
354, 73.1
355, 5.5
356, -53.1
357, 248.8
358, -373.1
359, 88.5
360, -68.6
361, 457.0
362, 182.9
363, -52.9
364, -44.3
365, 466.2
366, -547.5
367, -823.3
368, -38.5
369, 392.9
370, 11.2
371, 445.4
372, -184.8
373, -213.2
374, -49.8
375, -307.7
376, 122.7
377, 60.7
378, 0.6
379, -179.0
380, -276.0
381, -580.3
382, 396.1
383, -268.1
384, 393.8
385, 155.8
386, 375.6
387, -391.4
388, -122.2
389, 202.4
390, 28.1
391, -626.8
392, 14.6
393, 25.4
394, -87.3
395, -408.1
396, -222.9
397, 507.0
398, 216.6
399, 80.4
400, 224.0
401, -305.7
402, 68.6
403, 340.3
404, 297.0
405, -330.1
406, -6.9
407, -648.9
408, -693.1
409, 316.8
410, -320.6
411, -185.0
412, -80.3
413, -204.8
414, -6.3
415, 90.6
416, 160.5
417, 177.5
418, 5.8
419, 50.8
420, -294.4
421, -323.7
422, -79.4
423, -471.2
424, 356.8
425, 114.9
426, -326.0
427, 225.9
428, -154.9
429, 138.3
430, 205.8
431, -136.2
432, 742.9
433, -58.7
434, 109.3
435, 110.3
436, 688.8
437, 216.8
438, -314.5
439, 71.2
440, -44.7
441, 95.4
442, 381.1
443, 333.1
444, -235.8
445, 256.5
446, -277.2
447, -101.8
448, -447.7
449, -70.2
450, -69.4
451, -63.8
452, 166.0
453, 714.6
454, 452.9
455, -58.5
456, -62.0
457, 57.1
458, -702.8
459, -285.0
460, 335.4
461, 93.5
462, -35.0
463, 338.7
464, -360.3
465, 356.0
466, -494.9
467, 178.6
468, -349.7
469, 441.6
470, -151.9
471, -153.5
472, 322.3
473, -197.1
474, 141.5
475, 386.9
476, -244.7
477, 4.2
478, 341.7
479, -484.2
480, 124.3
481, 501.5
482, 116.8
483, -311.2
484, 102.6
485, 281.8
486, -88.0
487, -171.1
488, -392.1
489, 648.7
490, 681.5
491, -575.8
492, 275.0
493, -12.0
494, 442.1
495, 497.6
496, 115.0
497, 36.9
498, 308.0
499, -42.2
500, -6.3
501, -250.0
502, -163.9
503, -137.0
504, 112.2
505, 122.1
506, -370.0
507, -108.3
508, -43.2
509, 64.4
510, -96.8
511, -587.1
512, 185.1
513, 270.7
514, 15.0
515, -263.4
516, -271.1
517, -198.2
518, -293.3
519, 86.9
520, -477.6
521, -63.3
522, 84.5
523, 111.3
524, 179.7
525, 178.0
526, 466.7
527, 18.6
528, -33.4
529, -558.7
530, 118.9
531, 367.4
532, 396.3
533, -264.7
534, -48.1
535, 25.7
536, -60.3
537, 150.7
538, 218.4
539, -390.1
540, 557.1
541, 186.2
542, 125.4
543, 374.6
544, -545.3
545, -468.0
546, -217.6
547, -79.1
548, 214.3
549, 274.3
550, -178.6
551, 69.2
552, -305.2
553, -369.0
554, 124.2
555, 381.7
556, -216.4
557, -383.9
558, -345.7
559, -552.2
560, 312.6
561, 126.6
562, -114.1
563, 251.4
564, 253.2
565, 290.3
566, 393.3
567, -186.3
568, 250.0
569, 203.6
570, -263.6
571, -379.1
572, 6.1
573, 366.7
574, -125.1
575, 252.7
576, 342.0
577, -54.2
578, -270.4
579, 202.3
580, 42.7
581, 77.8
582, 11.0
583, 291.8
584, 214.1
585, 33.7
586, 28.6
587, -385.0
588, -464.0
589, 176.1
590, -310.5
591, 67.0
592, -134.9
593, -424.0
594, 269.5
595, 303.5
596, -280.5
597, -92.9
598, -314.8
599, -6.0
600, 57.1
601, -216.4
602, 44.0
603, 93.5
604, 274.5
605, 100.2
606, -417.2
607, 101.2
608, 544.6
609, 205.1
610, -475.6
611, -94.2
612, 113.4
613, -44.3
614, 489.7
615, -35.7
616, -401.0
617, 151.3
618, -238.5
619, 340.5
620, -48.1
621, -126.1
622, 637.9
623, -7.5
624, 179.0
625, 186.5
626, -198.6
627, -45.0
628, 492.1
629, 380.1
630, -532.6
631, -442.3
632, -120.9
633, -534.3
634, -231.7
635, -105.4
636, -15.2
637, 237.2
638, -22.2
639, -347.0
640, -109.7
641, 331.6
642, 38.1
643, 99.4
644, 185.8
645, -227.2
646, 128.0
647, -233.2
648, 85.7
649, -561.2
650, 258.9
651, -720.3
652, 166.4
653, 45.6
654, 44.8
655, -592.5
656, 101.1
657, 163.5
658, 340.0
659, 194.3
660, -317.0
661, -33.5
662, 192.7
663, 92.0
664, 236.7
665, 16.4
666, 190.4
667, 416.6
668, 377.7
669, -205.5
670, 113.9
671, -2.7
672, -659.1
673, -519.7
674, -178.7
675, 80.5
676, 97.2
677, 102.6
678, 123.3
679, 218.9
680, 196.5
681, -12.1
682, 76.8
683, 449.0
684, 26.2
685, 77.1
686, 366.5
687, 7.9
688, -205.6
689, 89.4
690, -380.2
691, 124.9
692, 504.2
693, -80.0
694, 70.0
695, 337.2
696, -6.7
697, -197.1
698, 352.8
699, -275.0
700, -413.2
701, 219.2
702, -148.7
703, -642.6
704, 400.8
705, 2.3
706, -51.1
707, -261.7
708, -150.9
709, 113.9
710, -110.2
711, 42.9
712, -18.4
713, 12.4
714, -358.2
715, -437.5
716, -301.6
717, -12.3
718, -153.7
719, -186.3
720, 322.0
721, -781.6
722, 9.0
723, 347.9
724, 440.6
725, -318.4
726, -271.1
727, -18.6
728, 275.0
729, -624.7
730, 287.3
731, 48.7
732, 394.8
733, -194.1
734, 230.8
735, 272.3
736, -202.3
737, 219.6
738, 233.8
739, -144.6
740, -64.1
741, 318.1
742, -246.3
743, -347.8
744, -163.6
745, 111.5
746, -393.7
747, -115.6
748, 319.7
749, 583.1
750, -105.2
751, 69.9
752, -267.0
753, 93.8
754, -326.5
755, -321.5
756, -180.6
757, -82.3
758, -215.8
759, -191.7
760, 501.8
761, 243.0
762, 134.2
763, -222.4
764, -149.7
765, 15.4
766, 131.2
767, -359.6
768, 229.6
769, 60.6
770, 77.1
771, 969.1
772, 261.3
773, 121.9
774, 107.6
775, 352.3
776, -337.5
777, 176.6
778, -23.7
779, -108.5
780, -162.6
781, -132.4
782, -73.3
783, 136.0
784, 195.1
785, -334.7
786, 214.1
787, 419.2
788, -439.4
789, -334.6
790, -468.1
791, 49.7
792, -144.0
793, -374.2
794, -144.9
795, 270.5
796, -84.4
797, 363.0
798, -760.1
799, 10.7
800, -291.6
801, -105.2
802, 236.1
803, -587.3
804, 217.4
805, 265.3
806, -193.6
807, -196.8
808, -489.6
809, -197.7
810, 150.9
811, 89.0
812, 442.5
813, -499.0
814, -403.5
815, -136.4
816, -10.3
817, -843.7
818, 554.4
819, -155.5
820, 67.1
821, 139.9
822, 251.8
823, -0.2
824, -89.2
825, 212.6
826, 363.6
827, 408.9
828, 240.5
829, 21.0
830, -45.8
831, -358.1
832, 92.1
833, -171.7
834, 156.1
835, -99.9
836, 173.6
837, -367.2
838, 163.7
839, 103.8
840, -57.7
841, -475.6
842, -358.4
843, -511.6
844, 209.3
845, -868.4
846, -690.7
847, -406.7
848, 183.4
849, 179.5
850, 621.2
851, -69.9
852, -389.7
853, 81.2
854, 376.2
855, 355.4
856, -70.9
857, -193.6
858, -218.5
859, -90.9
860, 48.8
861, -209.6
862, -99.3
863, 275.9
864, -683.5
865, 317.0
866, -74.2
867, 59.5
868, 251.8
869, -180.1
870, -13.9
871, -112.8
872, -46.9
873, 318.6
874, 325.9
875, -72.5
876, -352.4
877, -80.7
878, -131.6
879, 25.7
880, 2.8
881, -43.7
882, -207.3
883, -656.7
884, 568.9
885, -159.6
886, 107.4
887, -611.4
888, 28.7
889, 438.7
890, 98.2
891, -399.6
892, -360.3
893, 202.9
894, -75.5
895, 79.3
896, -185.6
897, -77.9
898, -37.0
899, -169.5
900, 17.2
901, -400.7
902, -439.4
903, -655.7
904, -328.1
905, 83.7
906, -473.6
907, 474.5
908, -311.8
909, 247.9
910, 21.2
911, -366.1
912, 164.1
913, 276.5
914, 269.8
915, -465.6
916, -144.7
917, -505.7
918, -160.1
919, 78.7
920, 275.9
921, -223.7
922, -303.6
923, -521.7
924, -506.0
925, 147.4
926, 176.1
927, -336.7
928, 24.4
929, -144.9
930, 73.0
931, -249.5
932, 82.7
933, 78.9
934, 17.2
935, -86.3
936, 111.1
937, -447.9
938, 6.0
939, 104.4
940, -33.0
941, -19.3
942, 69.9
943, 216.9
944, 38.2
945, -57.5
946, 454.2
947, 90.1
948, 353.7
949, 42.2
950, -213.8
951, -257.8
952, 919.8
953, -842.5
954, -62.3
955, 500.1
956, 30.2
957, -325.8
958, -18.4
959, 40.5
960, 294.3
961, -84.9
962, 147.8
963, 15.8
964, -111.9
965, -578.9
966, -209.4
967, -14.2
968, 454.5
969, -371.1
970, 359.3
971, 18.8
972, 286.9
973, -301.0
974, -253.5
975, -329.1
976, 5.2
977, -231.3
978, -31.3
979, 235.0
980, -429.8
981, -178.7
982, 225.3
983, -141.2
984, 74.6
985, 134.1
986, 179.1
987, 77.7
988, 271.7
989, 71.5
990, 292.8
991, 327.0
992, 668.7
993, 302.3
994, -110.5
995, 493.4
996, -420.3
997, -286.8
998, -125.7
999, 241.2
1000, 116.1
1001, 82.7
1002, 261.8
1003, 130.7
1004, -67.5
1005, 306.6
1006, -149.0
1007, 256.0
1008, 238.5
1009, -138.5
1010, 157.9
1011, 376.0
1012, -293.6
1013, 794.1
1014, 127.5
1015, 420.4
1016, -14.3
1017, -249.1
1018, -336.5
1019, -414.4
1020, -8.7
1021, 75.1
1022, -252.3
1023, -105.6
1024, -331.2
1025, -106.7
1026, 82.4
1027, 275.4
1028, -415.8
1029, 83.9
1030, 101.7
1031, 496.0
1032, -27.0
1033, 210.5
1034, -285.4
1035, -103.9
1036, 28.1
1037, -98.7
1038, -50.2
1039, 215.7
1040, -313.0
1041, 229.8
1042, 318.4
1043, 84.1
1044, 51.4
1045, -86.1
1046, 293.3
1047, 59.8
1048, 284.8
1049, 307.7
1050, -173.3
1051, -267.1
1052, 317.4
1053, -262.2
1054, -72.0
1055, -258.8
1056, 319.6
1057, -179.3
1058, -433.8
1059, -234.1
1060, -95.4
1061, 100.6
1062, 529.4
1063, 58.3
1064, -215.3
1065, -180.1
1066, 244.6
1067, 291.0
1068, 217.2
1069, -312.5
1070, 395.8
1071, 651.4
1072, 1092.6
1073, -101.6
1074, -94.3
1075, 291.5
1076, 188.6
1077, -81.2
1078, 148.7
1079, 34.1
1080, 131.3
1081, 708.3
1082, 235.5
1083, -176.4
1084, -235.7
1085, -245.4
1086, 164.8
1087, -81.8
1088, -222.2
1089, -249.6
1090, 310.3
1091, 462.7
1092, -351.3
1093, -422.0
1094, 105.3
1095, 120.7
1096, 54.1
1097, 398.2
1098, 36.9
1099, 64.1
1100, 165.4
1101, 37.1
1102, -216.7
1103, -62.0
1104, -386.4
1105, -150.7
1106, -301.0
1107, -315.4
1108, 88.6
1109, 805.8
1110, -748.3
1111, -183.3
1112, -605.7
1113, 82.1
1114, -521.4
1115, 481.3
1116, -59.2
1117, 77.8
1118, 275.2
1119, 141.2
1120, 81.0
1121, 85.7
1122, -470.8
1123, 134.8
1124, 24.4
1125, -14.4
1126, 94.3
1127, -243.1
1128, -393.8
1129, -451.0
1130, -319.4
1131, 95.2
1132, -384.3
1133, 185.9
1134, -130.9
1135, -182.4
1136, -573.3
1137, -298.9
1138, 514.8
1139, -132.2
1140, -254.2
1141, 116.5
1142, -15.6
1143, -109.6
1144, -353.4
1145, 213.8
1146, -196.4
1147, -85.2
1148, -29.0
1149, -89.2
1150, 32.7
1151, 120.2
1152, 617.2
1153, -562.4
1154, -585.0
1155, 167.5
1156, 61.9
1157, 491.0
1158, -186.5
1159, -639.8
1160, 304.6
1161, -353.9
1162, 240.0
1163, -24.4
1164, 149.5
1165, 224.1
1166, 48.7
1167, -476.2
1168, 571.8
1169, 119.3
1170, 129.6
1171, 185.2
1172, -601.6
1173, -535.3
1174, 202.0
1175, 12.0
1176, -141.6
1177, 289.4
1178, -545.4
1179, -79.3
1180, -356.8
1181, -149.8
1182, -487.7
1183, -29.8
1184, 209.2
1185, 119.6
1186, 81.8
1187, -31.1
1188, -121.0
1189, 159.6
1190, 249.6
1191, 429.2
1192, -317.4
1193, 596.9
1194, -486.5
1195, -63.7
1196, -683.4
1197, 385.2
1198, -17.2
1199, 295.1
1200, 140.2
1201, 329.3
1202, -99.1
1203, -556.6
1204, 665.0
1205, 432.5
1206, -35.2
1207, -269.8
1208, 192.4
1209, 111.2
1210, -639.2
1211, 297.0
1212, -79.5
1213, 307.7
1214, 242.5
1215, -472.4
1216, 110.2
1217, -43.2
1218, 234.3
1219, -466.8
1220, -272.0
1221, -175.2
1222, -218.9
1223, 71.7
1224, 143.4
1225, -796.2
1226, -607.8
1227, 140.7
1228, 158.9
1229, -159.2
1230, -285.0
1231, -274.3
1232, -399.1
1233, -236.6
1234, 139.2
1235, -606.0
1236, 14.2
1237, 21.6
1238, 111.0
1239, 299.2
1240, -78.9
1241, -152.5
1242, -439.6
1243, -2.3
1244, 95.6
1245, -12.1
1246, -132.2
1247, -260.1
1248, -531.0
1249, -148.3
1250, -128.3
1251, -140.6
1252, -86.9
1253, -64.7
1254, 38.3
1255, 321.4
1256, 10.8
1257, 64.0
1258, -22.8
1259, -21.8
1260, -113.3
1261, -17.6
1262, -42.8
1263, -349.1
1264, 36.8
1265, -367.0
1266, -284.6
1267, 214.3
1268, 238.2
1269, 132.1
1270, 179.3
1271, 510.0
1272, -150.3
1273, -267.4
1274, -453.0
1275, 173.0
1276, 180.2
1277, 270.2
1278, 41.2
1279, -137.0
1280, 126.8
1281, 216.3
1282, -332.0
1283, -69.9
1284, 201.0
1285, 31.1
1286, 854.4
1287, 234.1
1288, 46.2
1289, 692.7
1290, -515.3
1291, -340.2
1292, -128.8
1293, 692.2
1294, 178.6
1295, 128.4
1296, -405.4
1297, -129.1
1298, -48.9
1299, -362.2
1300, 101.5
1301, 418.2
1302, 155.0
1303, 175.4
1304, 398.1
1305, 410.5
1306, 112.6
1307, -210.4
1308, -127.6
1309, 9.8
1310, -141.4
1311, 37.7
1312, -217.5
1313, 573.2
1314, -74.8
1315, -276.1
1316, -448.7
1317, 327.5
1318, -216.7
1319, -276.8
1320, -355.2
1321, 51.8
1322, -194.5
1323, -137.9
1324, 1.8
1325, 170.6
1326, 807.0
1327, 110.6
1328, 94.7
1329, -371.1
1330, -166.1
1331, -117.0
1332, 43.7
1333, -87.1
1334, 71.1
1335, -138.5
1336, -424.8
1337, -629.2
1338, 114.3
1339, -81.1
1340, 81.3
1341, -147.1
1342, 231.9
1343, -102.4
1344, 116.5
1345, -83.8
1346, -342.6
1347, -208.6
1348, 303.6
1349, 273.1
1350, 11.1
1351, -415.1
1352, 61.8
1353, 361.8
1354, -313.6
1355, 433.0
1356, -160.8
1357, -356.0
1358, 248.3
1359, -649.1
1360, 860.5
1361, 182.5
1362, 43.6
1363, -229.8
1364, -428.7
1365, 127.3
1366, -229.5
1367, 130.1
1368, 83.4
1369, -477.7
1370, 301.1
1371, -254.7
1372, -10.9
1373, 149.3
1374, 98.6
1375, -412.4
1376, 74.8
1377, 222.1
1378, -299.8
1379, 381.0
1380, -334.4
1381, -288.1
1382, -198.0
1383, 315.1
1384, 8.5
1385, 239.6
1386, -5.7
1387, 132.3
1388, 133.6
1389, 586.8
1390, 102.9
1391, -143.5
1392, 172.7
1393, 440.0
1394, 14.0
1395, -120.2
1396, 384.9
1397, 399.2
1398, 405.3
1399, 410.5
1400, 9.5
1401, -379.8
1402, 377.5
1403, 214.3
1404, 310.0
1405, 140.5
1406, 277.0
1407, -140.8
1408, 424.1
1409, -46.7
1410, 66.6
1411, -83.3
1412, 176.0
1413, 101.0
1414, 95.8
1415, 666.2
1416, -10.9
1417, -371.7
1418, -437.9
1419, 237.9
1420, 456.3
1421, 251.5
1422, 9.0
1423, -338.0
1424, 330.9
1425, 72.1
1426, 545.6
1427, 222.8
1428, 488.6
1429, 383.0
1430, 196.2
1431, -0.8
1432, 276.0
1433, -266.1
1434, -304.9
1435, 63.2
1436, 107.4
1437, -99.4
1438, 167.0
1439, 135.9
1440, -519.3
1441, 237.7
1442, -147.0
1443, -230.6
1444, 600.4
1445, -317.1
1446, -231.5
1447, -270.0
1448, -551.6
1449, 106.7
1450, -80.0
1451, -350.9
1452, 231.4
1453, -58.1
1454, -60.9
1455, -140.8
1456, -187.2
1457, -32.5
1458, 121.0
1459, -153.4
1460, 342.9
1461, 187.9
1462, 203.6
1463, -68.3
1464, 109.3
1465, -20.1
1466, 152.5
1467, 861.0
1468, 103.4
1469, -75.0
1470, -272.1
1471, -506.1
1472, -21.7
1473, 8.7
1474, 155.7
1475, -228.5
1476, -711.4
1477, -194.5
1478, -82.4
1479, -145.0
1480, 89.2
1481, -209.4
1482, 265.2
1483, -354.5
1484, 413.0
1485, -153.0
1486, 528.0
1487, 179.3
1488, 197.0
1489, -138.1
1490, 180.6
1491, 33.8
1492, 361.7
1493, -280.0
1494, 143.4
1495, 181.2
1496, 358.8
1497, -185.7
1498, 251.8
1499, 525.9
1500, 281.7
1501, -214.8
1502, -770.8
1503, 555.5
1504, -949.8
1505, -176.1
1506, 61.5
1507, 405.5
1508, 124.3
1509, 683.0
1510, 12.9
1511, -103.1
1512, -433.0
1513, -138.7
1514, 42.8
1515, -217.0
1516, 824.2
1517, 363.0
1518, -131.3
1519, 362.7
1520, -81.6
1521, -138.0
1522, -102.6
1523, -123.7
1524, 169.1
1525, -24.9
1526, -236.4
1527, -170.4
1528, -86.9
1529, 118.7
1530, 272.0
1531, 178.6
1532, -313.9
1533, -272.9
1534, 172.6
1535, 574.6
1536, 309.6
1537, -147.6
1538, 84.4
1539, -116.0
1540, -133.2
1541, -312.6
1542, 84.7
1543, -305.9
1544, 150.2
1545, -176.2
1546, 155.0
1547, 106.1
1548, -385.0
1549, 299.8
1550, 169.2
1551, -20.3
1552, 303.5
1553, -140.3
1554, -158.7
1555, -191.4
1556, -357.4
1557, 93.0
1558, -202.5
1559, -120.2
1560, 676.7
1561, -223.5
1562, 172.9
1563, -752.2
1564, -154.8
1565, 451.7
1566, 73.5
1567, -113.7
1568, 232.1
1569, -359.7
1570, 379.0
1571, 572.6
1572, -171.4
1573, 117.8
1574, -123.6
1575, 28.4
1576, -128.1
1577, 15.6
1578, -202.1
1579, 46.9
1580, -88.8
1581, 138.7
1582, 63.5
1583, -390.4
1584, -287.3
1585, 166.2
1586, 483.9
1587, 145.2
1588, 125.8
1589, -5.2
1590, 212.5
1591, 518.9
1592, -4.1
1593, -82.6
1594, 108.6
1595, 384.3
1596, 70.5
1597, -274.3
1598, -723.2
1599, 220.3
1600, 107.2
1601, 616.1
1602, 74.9
1603, 822.1
1604, 31.8
1605, -6.2
1606, 162.5
1607, 161.0
1608, -28.0
1609, 464.2
1610, 187.9
1611, 150.0
1612, 690.7
1613, -153.1
1614, -326.2
1615, 438.0
1616, -407.1
1617, 270.4
1618, 253.4
1619, -90.8
1620, -147.2
1621, 359.1
1622, 465.8
1623, -170.4
1624, -130.4
1625, -175.2
1626, 251.9
1627, 75.4
1628, 304.3
1629, 316.9
1630, 379.5
1631, -80.2
1632, 341.9
1633, -446.4
1634, 311.1
1635, -225.7
1636, 315.2
1637, 332.9
1638, 39.2
1639, 152.3
1640, -22.0
1641, -20.9
1642, 7.3
1643, 620.7
1644, 127.6
1645, -550.1
1646, -111.1
1647, 774.9
1648, 352.7
1649, 120.7
1650, 623.7
1651, 85.4
1652, 415.8
1653, -250.3
1654, -444.2
1655, 96.4
1656, -34.3
1657, -312.8
1658, 230.6
1659, 183.5
1660, 138.8
1661, 345.7
1662, 464.5
1663, 307.8
1664, 273.5
1665, 40.9
1666, 179.9
1667, 30.6
1668, 331.7
1669, -282.4
1670, -326.6
1671, 184.5
1672, -255.4
1673, -916.6
1674, 424.4
1675, 18.1
1676, -21.9
1677, -119.4
1678, -683.0
1679, -338.3
1680, 312.3
1681, -266.9
1682, -216.1
1683, 380.8
1684, -281.6
1685, 414.8
1686, -168.0
1687, 83.4
1688, 580.3
1689, -656.4
1690, 396.9
1691, 249.3
1692, 16.0
1693, 370.9
1694, -304.3
1695, 472.5
1696, 110.0
1697, -237.6
1698, 182.5
1699, 111.0
1700, -296.9
1701, 101.0
1702, 375.7
1703, -307.9
1704, 515.1
1705, -548.8
1706, -67.1
1707, 215.8
1708, -263.6
1709, 132.6
1710, 77.4
1711, 272.0
1712, 34.2
1713, 91.8
1714, -147.2
1715, -256.2
1716, -336.2
1717, 460.0
1718, -541.5
1719, -49.2
1720, -77.8
1721, -320.8
1722, -699.0
1723, -112.3
1724, -426.5
1725, 120.7
1726, -624.6
1727, -336.6
1728, -62.2
1729, -147.5
1730, 137.6
1731, -66.2
1732, 467.2
1733, -685.8
1734, -551.7
1735, -346.1
1736, 16.4
1737, -332.9
1738, 296.4
1739, -317.8
1740, -7.0
1741, 19.8
1742, -120.7
1743, 177.4
1744, 286.4
1745, -105.9
1746, -51.6
1747, -227.4
1748, 163.0
1749, -125.7
1750, 470.1
1751, 325.3
1752, 604.2
1753, 256.8
1754, -110.8
1755, -56.6
1756, 330.5
1757, 396.0
1758, 113.0
1759, 3.7
1760, 103.4
1761, -528.5
1762, -837.7
1763, -23.3
1764, 442.8
1765, -62.8
1766, 196.0
1767, -371.6
1768, 455.5
1769, 41.8
1770, -144.9
1771, -327.4
1772, -86.6
1773, -255.5
1774, 45.2
1775, 2.2
1776, -358.7
1777, 624.4
1778, -466.3
1779, -80.5
1780, 24.1
1781, 231.3
1782, -248.6
1783, 45.7
1784, 82.3
1785, -200.9
1786, 41.6
1787, -52.9
1788, -111.3
1789, 745.7
1790, -259.8
1791, 143.6
1792, -103.9
1793, -92.3
1794, -365.2
1795, 22.5
1796, 46.5
1797, 500.5
1798, -170.1
1799, 351.2
1800, -98.3
1801, 369.4
1802, -59.6
1803, -201.5
1804, -542.1
1805, -530.5
1806, 381.6
1807, -97.7
1808, -492.4
1809, 251.6
1810, 240.3
1811, -3.5
1812, -128.1
1813, -262.5
1814, 114.8
1815, -255.3
1816, -181.4
1817, 299.7
1818, 445.3
1819, -104.7
1820, -20.6
1821, -33.1
1822, 21.7
1823, -317.9
1824, 47.0
1825, 417.1
1826, -97.5
1827, -73.6
1828, -126.3
1829, -451.1
1830, -39.8
1831, 157.8
1832, -357.3
1833, -127.7
1834, -243.7
1835, -38.1
1836, -2.4
1837, 207.6
1838, 280.4
1839, 4.2
1840, 162.5
1841, 216.2
1842, -185.5
1843, 1.1
1844, 183.5
1845, -32.5
1846, 10.2
1847, 290.2
1848, 280.5
1849, 348.9
1850, -279.0
1851, -567.2
1852, -505.1
1853, -86.3
1854, -368.9
1855, -595.5
1856, -165.4
1857, -197.9
1858, -46.1
1859, -67.2
1860, 127.9
1861, -434.5
1862, -354.9
1863, 411.7
1864, -96.5
1865, 228.8
1866, -23.1
1867, 470.5
1868, 678.0
1869, -374.2
1870, -197.5
1871, -150.6
1872, -556.4
